nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes
COMELLI TRANSPORTES;6436220649;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: IVAN COMELLI / OSVALDO COMELLI FILHO
AGRO VALE RIO;6430160607;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GEOVANA ELIZA GONÇALVES BARROS
COOPERCARNE;6436211637;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VOLMIR PAEZE
SEMENTES VENEZA;6436217909;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: MONTIVIDIU | Contato pessoa: GRAZIELA BOLGENHAGEN
TRANSPORTES COMELLI;6436220783;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: IVAN COMELLI
Conservation Estética Automotiva;64992310036;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Prime Estética Automotiva;64992225074;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Estética Neo Detail;64992073553;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Lava-Rápido EstetiCar;64999501702;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
BOX66 Estética automotiva;64993197747;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
SofistiCar Lava Jato;64992114502;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Podium Estética Automotiva;64992869208;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Cabral Lavajato e Estética Automotiva;64993328595;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Dakar lava-jato estética automotiva & estética náutica;64993089669;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Gênesis Estética Automotiva;64984189503;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Lava Jato Central 2;64992828613;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
DW Car Centro Estética Automotiva;64992615875;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Lava Rápido JK;6430180139;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Lava Rápido Morada Do Sol;64992813947;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Lava-Rápido EstetiCar;64999501702;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Lava Jato - Jatto Car - Lava Jato Rio Verde - Lava a Jato;64993314538;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Lava Jato RodoTruck;64993341302;;;;GOOGLE;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: GOOGLE | Cidade: RIO VERDE
Emilia Prado;64992435362;;;2025-12-23;ligação;Organico;;;Familiar;Cancelado;Origem: Controle de CRM 2026 (1).xlsx > Leads 2025 | Ja e cliente: Não | Status do atendimento: Cliente vai retornar para marcar um dia para apresentarmos o plano para ela. | Status final: Cliente sem interesse
Joselia da conceição silva;64993271625;;;2026-01-12;Instagram;Organico;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais organico | Quantidade original: 1 | Status original: JÁ FOI CLIENTE NÃO PODE REATIVA
Virginia;64992907002;maria;;2026-05-06;Ação externa do marketing do dia das mães;Organico;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa do marketing do dia das mães | Quantidade original: 1 | Status original: ñ mora rv
Lais Maria dos Santos Silva;64993407351;;;2026-02-02;Instagram;Organico;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais organico | Quantidade original: 1 | Status original: LIGUEI PASSEI MSG NÃO RESPONDE
Elissandra Andrade;8191681996;LEIDIMAR;;2026-01-16;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: NÃO TEM INTERESSE NO PLANO
Catiane;6493051455;willian;;2026-05-06;Ação externa do marketing do dia das mães;Organico;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa do marketing do dia das mães | Quantidade original: 1 | Status original: ñ responde
Ana Claudia;64999603156;;;2026-02-10;Instagram;Organico;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais organico | Quantidade original: 1 | Status original: LIGAR DIA 23/03 LIGUEI PASSEI MSG NAO RESPONDE. DISSE QUE POR ENQUANTO NAO TEM INTERESSE
Maria das dores Macedo Silva;64984261980;LEIDIMAR;;2026-01-16;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: CLIENTE DISSE QUE NO MOMENTO NÃO CONSEGUE PAGAR O PLANO, POIS ESTÃO SEM CONDIÇOES, 24/03 DIISE QUE ESTA ESPREANDO APOSENTADORIA SAIR
Francisca;6492521252;elvislania;;2026-05-06;Ação externa do marketing do dia das mães;Organico;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa do marketing do dia das mães | Quantidade original: 1 | Status original: ñ responde
Vanessa Couto Podóloga;64999492930;;;2026-03-18;Instagram;Organico;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais organico | Quantidade original: 1 | Status original: FECHADO
Bianca;64999946413;LEIDIMAR;;2026-01-16;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: DISSE QUE VAI ANALISAR E NÃO É PARA ENTRAR EM CONTATO COM ELA.
Cleane;6492079584;maria;;2026-05-06;Ação externa do marketing do dia das mães;Organico;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa do marketing do dia das mães | Quantidade original: 1 | Status original: ñ responde
Mirella Alve;64999266441;Leidimar;;2026-04-08;Instagram;Organico;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais organico | Quantidade original: 1 | Status original: 11/06/2026 Falei com a cliente novamente aguarndando retorno
Adenizio;6499429001;LEIDIMAR;;2026-01-17;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO / NAO ATENDE NEM VISUALIZA MSG SEM INTERESSE
Maria Leticia L.;64974001096;MARIA CLARA;;2026-05-23;Ação externa em conjunto com o parceiro Otovive - troca de figurinha;Organico;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa em conjunto com o parceiro Otovive - troca de figurinha | Quantidade original: 1 | Status original: EM ANDAMENTO
Maria Bethania dos Santos;64992031245;Leidimar;;2026-04-10;Instagram;Organico;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais organico | Quantidade original: 1 | Status original: 14/05/2026 Cliente queria saber se pode reativar o plano no nome da filha Larissa Santos informei que não seria possivel pois existe mensalidades em aberto referente a dezembro de 2025
Osivaldo;6496148676;LEIDIMAR;;2026-01-17;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO / NAO ATENDE NEM VISUALIZA MSG SEM INTERESSE
Renata Pereira Dias;64992364501;MARIA CLARA;;2026-05-23;Ação externa em conjunto com o parceiro Otovive - troca de figurinha (Ganhadora do sorteio);Organico;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa em conjunto com o parceiro Otovive - troca de figurinha (Ganhadora do sorteio) | Quantidade original: 1 | Status original: EM ANDAMENTO
Jamille Vitória Barbosa De Melo;6492004255;Leidimar;;2026-04-23;whatsapp;Organico;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais organico | Quantidade original: 1 | Status original: 11/06/2026 passei msg novamente para saber se ela pretende fazer o plano
Adriana Silva;6499231911;LEIDIMAR;;2026-01-17;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO, MSG 10/03 AGUARADANDO RESPOSTA 24/03 LIGUEI PASSEI MSG AGUARDANDO RESPONDER 07/04 MSG 30/04 AGENDADO LIGAÇÃO PARA AS 17:30 30/04/2026 NÃO ATENDE, 11/06/2026 PASSEI MSG NOVAMENTE.
Vanessa L. Pereira;64999336102;MARIA CLARA;;2026-05-23;Ação externa em conjunto com o parceiro Otovive - troca de figurinha;Organico;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa em conjunto com o parceiro Otovive - troca de figurinha | Quantidade original: 1 | Status original: EM ANDAMENTO
Alessandra Tenorio;64992659290;Elvislania;;2026-05-09;Instagram;Organico;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais organico | Quantidade original: 1 | Status original: Ultima resposta estava viajando,ñ resp mais
Leydi;6484169986;LEIDIMAR;;2026-01-17;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: JÁ É CLIENTE
Barbara;6493207874;MARIA CLARA;;2026-05-23;Ação externa em conjunto com o parceiro Otovive - troca de figurinha;Organico;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa em conjunto com o parceiro Otovive - troca de figurinha | Quantidade original: 1 | Status original: EM ANDAMENTO
Karla Borges;64996716171;Elvislania;;2026-06-02;Instagram;Organico;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais organico | Quantidade original: 1 | Status original: Vai fechar contrato mês 07/2026
Aninha;6493034978;LEIDIMAR;;2026-01-17;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: NÃO TEM INTERESSE NO PLANO
Karina;64992624083;MARIA CLARA;;2026-05-23;Ação externa em conjunto com o parceiro Otovive - troca de figurinha;Organico;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa em conjunto com o parceiro Otovive - troca de figurinha | Quantidade original: 1 | Status original: EM ANDAMENTO
Walas Martins;6493444113;LEIDIMAR;;2026-01-19;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: JÁ É CLIENTE
Juliane;64981240846;MARIA CLARA;;2026-05-23;Ação externa em conjunto com o parceiro Otovive - troca de figurinha;Organico;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa em conjunto com o parceiro Otovive - troca de figurinha | Quantidade original: 1 | Status original: EM ANDAMENTO
Antônia Souza da Silva;64992666264;LEIDIMAR;;2026-01-19;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: NÃO TEM INTERESSE NO PLANO
Rafaela dos Santos;74998021213;MARIA CLARA;;2026-05-23;Ação externa em conjunto com o parceiro Otovive - troca de figurinha;Organico;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa em conjunto com o parceiro Otovive - troca de figurinha | Quantidade original: 1 | Status original: EM ANDAMENTO
Fabiana Teles;64992480537;LEIDIMAR;;2026-01-21;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 02/02. ENVIADO MSG NÃO RESPONDE, LIGAÇÃO N ATENDE 11/02 MS. 10/03 CLIENTE SEM INTERESSE NÃO ATENDE
Aline;64992324140;MARIA CLARA;;2026-05-23;Ação externa em conjunto com o parceiro Otovive - troca de figurinha;Organico;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Demais veiculos | Origem detalhada: Ação externa em conjunto com o parceiro Otovive - troca de figurinha | Quantidade original: 1 | Status original: FECHADO
Michelle;64984288539;LEIDIMAR;;2026-01-21;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO FAZER LIGAÇÃO NOVAMENTE 11/02 PEDIU PARA ENTRAR EM CT 10/03. LIGUEI NÃO ATENDE PASSEI MSG 23/03 PASSEI MSG. 24/03/2026 NÃO ATENDE E NAO RESPONDE AS MSG. SEM INTERESSE
Maria Silva;64992714560;LEIDIMAR;;2026-01-21;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO ESTA AGUARDANDO O ESPOSO CHEGAR DE VIAGEM MSG 02/02 N RESPONDE. 10/03 LIGUEI NAO ATENDE, PASSEI MSG. 24/03 PASSEI MSG 07/04 MSG 30/04 LIGUEI NAO ATENDE SEM INTERESSE
Janett Moraes neves;6492296412;LEIDIMAR;;2026-01-21;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO DISSE QUE IRIA VER COM ESPOSO MSG 02/02 N RESPONDE NÃO TEM INTERESSE NO PLANO 11/06/2026 PASSEI MSG NOVAMENTE
Andreia Sousa Silva;64992200518;ELVISLANIA;;2026-01-21;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Rogerio Batista Vieira;6493017279;LEIDIMAR;;2026-01-23;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 03/02 NÃO RESPONDE NÃO TEM INTERESSE NO PLANO
Sirley - Ideal Contabil;6484122954;LEIDIMAR;;2026-01-23;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: JÁ É CLIENTE DA PAX SOCIAL
Marcos Paulo Martins Borges;64993385065;LEIDIMAR;;2026-01-26;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 03/02 AGUARDANDO RESPOSTA. 10/03 LIGAÇÃO NAO ATENDE PASSEI MSG AGUARDANDO. 24/03 LIGUEI NÃO ATENDE PASSEI MSG 07/04 MSG 30/04 LIGUEI CX POSTAL PASSEI MSG 11/06 PASSEI MSG NOVAMENTE
Thieila Cícera dos Santos;64999624892;LEIDIMAR;;2026-01-26;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 03/02 AGUARDANDO RESPOSTA DISSE QUE NÃO SABE QUANDO VAI FAZER SEM INTERESSE
Alexsandra Duarte da Silva;64981618111;LEIDIMAR;;2026-01-27;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 03/02 AGUARDANDO RESPOSTA. 10/03 LIGAÇÃO NAO ATENDE PASSEI MSG AGUARDANDO. 24/03 LIGUEI NÃO ATENDE PASSEI MSG 07/04 MSG NÃO RESPONDE SEM INTERESSE
Cleia gomes da silva;64992138791;Thalya;;2026-01-27;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Simonara;6496018978;LEIDIMAR;;2026-01-27;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 03/02 AGUARDANDO RESPOSTA. 10/03 LIGAÇÃO NAO ATENDE PASSEI MSG AGUARDANDO DISSE QUE ESTA ESPERANDO O ESPOSO RECEBER. 24/03 PASSEI MSG 07/04 MSG 30/04 11/06 PASSEI MSG
Suelma Inácio de Oliveira;64993175163;LEIDIMAR;;2026-01-27;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 03/02 AGUARDANDO RESPOSTA. 10/03 LIGAÇÃO DISSE QUE VAI LIGAR MAIS TARDE 07/04 MSG 30/04 NÃO TEM INTERESSE NO PLANO
maria lucia amaral;6499012813;LEIDIMAR;;2026-01-27;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO DISSE QUE NAO TEM INTERESSE POR ENQUANTO.
Ana Paula de Oliveira Viana;64992162273;ELVISLANIA;;2026-01-27;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Andreia Soares dos Santos;64992154061;Thalya;;2026-01-27;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Lucia Helena Correia Duarte;64992928307;ELVISLANIA;;2026-01-27;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Taisa Sousa Cruvinel Bertoncini;64992238488;LEIDIMAR;;2026-01-28;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MGS 03/02 AGURDANDO RESPOSTA. 10/03 PASSEI MSG AGUARANDO RESPOSTA, 23/03 DISSE QUE VEM NA CIDADE NO INICIO DO MES VAI ME AVISAR, PASSEI MSG VARIAS VEZES VISUALIZA MAIS NÃO RESPONDE.
Rogerio Ferreira dos Santos;64974003745;LEIDIMAR;;2026-01-28;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: JÁ É CLIENTE
Izane dos Santos Costa;64992541550;LEIDIMAR;;2026-01-28;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: APRESENTAR O PLANO DIA 25/02 AS 10:30. 10/03 DISSE QUE MUDOU DE RIO VERDE NÃO TEM INTERESSE NO PLANO
Izabel Cristina dos Santos;64992301980;LEIDIMAR;;2026-01-28;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO. CLIENTE NÃO RESPONDE MSG E NEM ATENDE LIAGAÇÕES SEM INTERESSE NO PLANO
Maria Aparecida Almeida dos Santos;64993243419;LEIDIMAR;;2026-01-28;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FALAMOS VIA LIGAÇÃO A CLIENTE DISSE QUE VAI PAGAR UMAS CONTAS DEPOIS ENTRA EM CONTATO PARA FAZER O PLANO POIS JA FOI CLIENTE. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA. DISSE QUE NO MOMENTO NÃO TEM INTERESSE NO PLANO.
Lurdes Nunes Gomes de Sousa;64999224837;LEIDIMAR;;2026-01-29;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: 29/01 ENTREI EM CONTATO, 02/02 PASSEI MSG, 03/02 LIGUEI. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA. 24/03 PASSEI MSG LIGUEI NÃO ATENDE 07/04 MSG 30/04 liguei nao atende passei msg
