nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes;source_file;source_sheet;source_group;source_row
VANESSA CRISTINA;64993426895;ELVISLÂNIA;;2026-04-16;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Não responde;liguei mandei mensagem a mesma não responde, mandei mensagem novamente aguardando resposta 16/04/2026;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;60
FLAVIA;64992195667;THALYA;;2025-03-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não tem interesse;CONVERSEI COM A CLIENTE QUE INDICOU, E ELA INFORMOU QUE A INDICADA SE MUDOU PARA OUTRA CIDADE E ELAS PERDERAM O CONTATO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;61
ADENOR;64996270808;THALYA;;2025-04-10;Indicação Colaborador;Indicação;ROGERIO COELHO;COBRANÇA;;Fechado;CONTRATO FECHADO NO DIA 10/04/2025 | FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;62
ELIANE DE CASTRO PINHEIRO;64992435708;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;63
LAURA;64992526181;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JOSELIA;ASSISTENTE;;Já é associado;Representante entrou em contato a mesma disse que ja tem plano a muito tempo | JÁ E CLIENTE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;64
PRISCILA;64981122376;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JOSE;ASSISTENTE;;Não tem interesse;Representante entrou em contato varias vezes, porém sem sucesso cliente disse que entra em cantado quando der certo. | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;65
ELZA;64993188112;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Não tem interesse;Cliente não atende ligações e nao possue whatsapp. | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;66
JULIA;64992681481;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;BRUNA;DEP. PESSOAL;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;67
JOSE AMARAL;64996999725;ELVISLÂNIA;;2026-03-21;Indicação Colaborador;Indicação;JOEL;RECEPÇÃO;;Follow-Up;Marcado 11:00 dia 21/03/2026 aguardando o envio dos documentos | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;68
ANA CAROLINA;64984078795;WILLYAN;;2026-03-23;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 23/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;69
DARCY;64993320984;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;WILZIANE;ASSISTENTE;;Fechado;Fechado, mas cancelado, pois teria um atendimento funerario na Pax Real, por isso não cancelou de lá;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;70
JOAO GABRIEL DE JESUS PIRES;64999171309;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;71
ROANGELA DE FATIMA OLIVEIRA;64992175760;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;72
HELEN DIVINA TOMAZ PEREIRA;64999421579;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente mudou de número, não há como entrar em contato 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;73
IANNY SOPHIA OLIVEIRA SILVA;64993424016;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;74
PEDRO RHUAN SANTOS;64993206979;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;75
FABIO ALVES DA SILVA JUNIOR;62999661137;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;76
SUEDIVANE NERE PRUDENTE;64999505352;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;77
LAZARO PEREIRA DA SILVA;64981568982;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;78
VANILSON;64992146848;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Fechado;FEITO MAIS UMA TENTATIVA POIS O CLIENTE USA MENSAGENS TEMPORARIAS;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;79
JOSE DIVINO;64993261889;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JOEL;RECEPÇÃO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;80
MARILZA RODRIGUES;64992438440;THALYA;;2025-04-01;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;81
DELMIRA;64992142324;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;DALVA;COZINHA;;Follow-Up;Liguei para cliente a mesma não att, mandei audio, aguardando resposta | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;82
AVANILDO;64996421591;ELVISLÂNIA;;2026-03-21;Indicação Colaborador;Indicação;DALVA;COZINHA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;83
EUSTAQUIO PACHECO DA C. JUNIOR;64992645790;THALYA;;2025-06-01;Indicação Colaborador;Indicação;ROBERT;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;84
ANTONIO;64992768421;THALYA;;2025-06-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;85
TELMA DE BASTOS;64992044717;THALYA;;2025-06-01;Indicação Colaborador;Indicação;ROBERT;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;87
LINDOMAR;64993019369;WILLYAN;;2025-06-01;Indicação Colaborador;Indicação;NATALIA;ADM;;Follow-Up;;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;88
BRUNO EMANUEL;64992831381;WILLYAN;;2025-06-09;Indicação Colaborador;Indicação;KELLY;MED SAÚDE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;89
JANETE;64992485821;THALYA;;2025-06-01;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;90
ALEXANDRE RIBEIRO;64992058781;THALYA;;2025-12-29;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Não responde;ULTIMA TENTATIVA FOI DIA 29/12/2025 E O CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;91
LUCIANA;64999285042;ELVISLÂNIA;;2025-06-01;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;92
MICHEL;64992387662;WILLYAN;;2025-06-20;Indicação Colaborador;Indicação;NATALIA;ADM;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;93
PABLO HENRIQUE MARTINS FARIA;64992188457;THALYA;;2025-06-01;Indicação Colaborador;Indicação;ELCIAS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;94
JOSIVALDO HONORATO SILVA;64992454446;THALYA;;2025-06-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;95
SANDRA;64992476057;THALYA;;2025-06-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não tem interesse;CLIENTE NÃO TEM INTERRESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;96
JULIO CESAR;64999440243;THALYA;;2025-12-29;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não responde;ULTIMA TENTATIVA FOI DIA 29/12/2025, CLIENTE NÃO REPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;97
MARCOS ANTONIO;11993613812;THALYA;;2025-06-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;FEITO OUTRA TENTATIVA POIS O CLIENTE USA MENSAGEM TEMPORARIA;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;98
VANIELA;49930038469;THALYA;;2025-09-10;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;CONTRATO FECHADO DIA 10/09/2025 | FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;99
JOSE ROSA;64993323486;THALYA;;2025-06-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;100
RAYANE;64992047447;WILLYAN;;2025-11-28;Indicação Colaborador;Indicação;NATALIA;ADM;;Não tem interesse;A cliente não responde e não atende ligações 28/11/2025 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;101
LUANA;64993252156;THALYA;;2025-06-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;102
CAROLINA;64992314452;THALYA;;2025-06-01;Indicação Colaborador;Indicação;EVERALDO;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;103
GABRIELLY;64999693392;ELVISLÂNIA;;2025-06-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;104
GLAUCIA;64992346946;THALYA;;2025-06-01;Indicação Colaborador;Indicação;EDSON;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;105
WAGNER;64981266388;WILLYAN;;2026-02-11;Indicação Colaborador;Indicação;NATALIA;ADM;;Não tem interesse;O cliente não atende e nem responde mensagens 11/02/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;106
DEBORA;64992232455;THALYA;;2025-06-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;107
REGIANA SANTOS;6499790397;LEIDIMAR;;2025-06-01;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Follow-Up;;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;108
INACIO;64992349751;THALYA;;2025-06-01;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;109
ADRIANA;64992439576;THALYA;;2025-08-19;Indicação Colaborador;Indicação;VALDEMIR;COBRANÇA;;Não responde;ULTIMA TENTATIVA FOI DIA 19/08/2025 E CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;110
SENAGRO;62992903214;WILLYAN;;2026-07-25;Indicação Colaborador;Indicação;MAX;SUPERVISÃO;;Não tem interesse;O cliente não responde e nem atende ligações 25/07/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;111
VERONICA;64992533812;ELVISLÂNIA;;2025-06-01;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;112
MARIA JOSE NASCIMENTO;64984119232;WILLYAN;;2025-12-17;Indicação Colaborador;Indicação;DIESSYCA;MED SAÚDE;;Não tem interesse;A cliente não responde e nem atende ligações 17/12/2025 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;113
NELCIMAR;64992060810;THALYA;;2025-12-29;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 29/12/2025 E CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;114
LEONARDO;64996433668;THALYA;;2025-07-01;Indicação Colaborador;Indicação;LUIZ CARLOS;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;115
JANAINA;64992137650;THALYA;;2025-12-29;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 29/12/2025 E CLIENTE NÃO REPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;116
RAQUEL;98989143382;THALYA;;2026-03-17;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 17/03/2026 A CLIENTE RESPONDE E DEPOIS NÃO APARECE MAIS;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;117
NILCELIA;64981282880;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;MARIA APARECIDA;ASSISTENTE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;118
CLAUDIA;64992478773;THALYA;;2025-07-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Follow-Up;;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;119
JULIANA CAMPOS;64992489630;THALYA;;2025-07-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Follow-Up;;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;120
SOL;64992994957;THALYA;;2025-07-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Follow-Up;;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;121
VANESSA;64992040022;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;KERLIANE;RECUPERAÇÃO;;Follow-Up;;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;122
LIDIANE;64993245452;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;KERLIANE;RECUPERAÇÃO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;123
SILVANO;64992920295;THALYA;;2025-07-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Follow-Up;;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;124
THIAGO;6493440503;THALYA;;2025-07-01;Indicação Colaborador;Indicação;ELCIENE;COBRANÇA;;Follow-Up;;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;125
NATASHA;64981143661;THALYA;;2025-07-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Follow-Up;;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;126
ZE DA FURNA;64992528317;THALYA;;2025-07-01;Indicação Colaborador;Indicação;RENATA S.;COB./RECUP.;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;128
NOEMIA OU TONINHO;64999072068;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;129
SANDRA;64992946389;THALYA;;2025-07-01;Indicação Colaborador;Indicação;EVERALDO;FUNERÁRIA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;130
JOELINE;64992083601;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;GESSEONE;ASSISTENTE;;Não responde;Cliente não att ligação e não responde zap | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;131
CARLOS;64992514405;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;GESSEONE;ASSISTENTE;;Não responde;aguarando mensagem, não att e não responde mensagem | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;132
ROBSON;64981519757;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;GESSEONE;ASSISTENTE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;133
MARIA HELENA;64999436060;ELVISLÂNIA;;2026-04-08;Indicação Colaborador;Indicação;GESSEONE;ASSISTENTE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;134
JOSE GULLEN;64981438517;THALYA;;2025-07-01;Indicação Colaborador;Indicação;JACKSON LUCAS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;135
REGIANE;64992149262;ELVISLÂNIA;;2025-06-12;Indicação Colaborador;Indicação;JOSELIA;ASSISTENTE;;Apresentação/Negociação;cliente está em viajem assim que voltar marcar horário, mandei mensg para marcar horário aguardando resposta 12/06 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;136
ARYELLE;64999968812;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;MARIA APARECIDA;ASSISTENTE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;137
LEANDRO;64992328982;THALYA;;2025-07-01;Indicação Colaborador;Indicação;RENATA S.;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;138
LUZIA;64993432593;THALYA;;2025-07-01;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;139
PATRICIA;64992748296;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;GUILHERME R.;RECUP. INTERNA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;140
SONIA;64993179196;WILLYAN;;2025-07-21;Indicação Colaborador;Indicação;GUILHERME R.;RECUP. INTERNA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;141
FRANCINETE;64996413588;THALYA;;2025-12-29;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não responde;ULTIMO CONTATO EM 29/12/2025 E CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;142
ELIS REGINA;64992257672;WILLYAN;;2025-07-01;Indicação Colaborador;Indicação;NATALIA A.;ADM;;Não tem interesse;ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;143
SELIANE;64981416464;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;WILZIANE;ASSISTENTE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;144
DANIELA;64992103045;ELVISLÂNIA;;2025-12-17;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Não tem interesse;17/12 CLIENTE DISSE QUE POR AGORA NÃO TEM INTERESSE | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;145
VANESSA;64992551397;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Não tem interesse;CLIENTE DISSE QUE NÃO TEM INTERESSE EM FAZER O PLANO. | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;146
IIDEANE;64992040424;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Follow-Up;Mandei mensagem, aguardando resposta | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;147
NONATO;64993212147;THALYA;;2026-04-01;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Fechado;ULTIMO CONTATO DIA 29/12/2025, CLIENTE FALA QUE VAI FECHAR E NUNCA FECHA | FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;148
ADRIANA;64981404010;WILLYAN;;2025-07-16;Indicação Colaborador;Indicação;DIESSICA;MED SAÚDE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;149
ANGELICA;64992115765;THALYA;;2025-07-22;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não responde;ULTIMO CONTATO DIA 22/07/2025 E CLIENTE NÃO RESPONDE MAIS;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;150
BARBOSA;64981248285;THALYA;;2025-07-01;Indicação Colaborador;Indicação;EVERALDO;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;151
